,dataset,run,accuracy
2657,PigCVP,17,0.9326923076923077
2658,PigCVP,18,0.9278846153846154
2659,PigCVP,19,0.9326923076923077
2660,PigCVP,20,0.9326923076923077
2661,PigCVP,21,0.9326923076923077
2662,PigCVP,22,0.9326923076923077
2663,PigCVP,23,0.9278846153846154
2664,PigCVP,24,0.9326923076923077
2665,PigCVP,25,0.9326923076923077
2666,PigCVP,26,0.9326923076923077
2667,PigCVP,27,0.9278846153846154
2668,PigCVP,28,0.9326923076923077
2669,PigCVP,29,0.9326923076923077
2670,Plane,0,1.0
2671,Plane,1,1.0
2672,Plane,2,1.0
2673,Plane,3,1.0
2674,Plane,4,1.0
2675,Plane,5,1.0
2676,Plane,6,1.0
2677,Plane,7,1.0
2678,Plane,8,1.0
2679,Plane,9,1.0
2680,Plane,10,1.0
2681,Plane,11,1.0
2682,Plane,12,1.0
2683,Plane,13,1.0
2684,Plane,14,1.0
2685,Plane,15,1.0
2686,Plane,16,1.0
2687,Plane,17,1.0
2688,Plane,18,1.0
2689,Plane,19,1.0
2690,Plane,20,1.0
2691,Plane,21,1.0
2692,Plane,22,1.0
2693,Plane,23,1.0
2694,Plane,24,1.0
2695,Plane,25,1.0
2696,Plane,26,1.0
2697,Plane,27,1.0
2698,Plane,28,1.0
2699,Plane,29,1.0
2700,PowerCons,0,0.9833333333333333
2701,PowerCons,1,0.9833333333333333
2702,PowerCons,2,0.9833333333333333
2703,PowerCons,3,0.9833333333333333
2704,PowerCons,4,0.9833333333333333
2705,PowerCons,5,0.9833333333333333
2706,PowerCons,6,0.9944444444444445
2707,PowerCons,7,0.9833333333333333
2708,PowerCons,8,0.9833333333333333
2709,PowerCons,9,0.9833333333333333
2710,PowerCons,10,0.9833333333333333
2711,PowerCons,11,0.9833333333333333
2712,PowerCons,12,0.9833333333333333
2713,PowerCons,13,0.9833333333333333
2714,PowerCons,14,0.9833333333333333
2715,PowerCons,15,0.9833333333333333
2716,PowerCons,16,0.9833333333333333
2717,PowerCons,17,0.9833333333333333
2718,PowerCons,18,0.9833333333333333
2719,PowerCons,19,0.9833333333333333
2720,PowerCons,20,0.9944444444444445
2721,PowerCons,21,0.9833333333333333
2722,PowerCons,22,0.9833333333333333
2723,PowerCons,23,0.9833333333333333
2724,PowerCons,24,0.9833333333333333
2725,PowerCons,25,0.9833333333333333
2726,PowerCons,26,0.9833333333333333
2727,PowerCons,27,0.9833333333333333
2728,PowerCons,28,0.9833333333333333
2729,PowerCons,29,0.9833333333333333
2730,ProximalPhalanxOutlineAgeGroup,0,0.8585365853658536
2731,ProximalPhalanxOutlineAgeGroup,1,0.8585365853658536
2732,ProximalPhalanxOutlineAgeGroup,2,0.8536585365853658
2733,ProximalPhalanxOutlineAgeGroup,3,0.848780487804878
2734,ProximalPhalanxOutlineAgeGroup,4,0.848780487804878
2735,ProximalPhalanxOutlineAgeGroup,5,0.8682926829268293
2736,ProximalPhalanxOutlineAgeGroup,6,0.8585365853658536
2737,ProximalPhalanxOutlineAgeGroup,7,0.8585365853658536
2738,ProximalPhalanxOutlineAgeGroup,8,0.8536585365853658
2739,ProximalPhalanxOutlineAgeGroup,9,0.848780487804878
2740,ProximalPhalanxOutlineAgeGroup,10,0.848780487804878
2741,ProximalPhalanxOutlineAgeGroup,11,0.848780487804878
2742,ProximalPhalanxOutlineAgeGroup,12,0.8536585365853658
2743,ProximalPhalanxOutlineAgeGroup,13,0.8634146341463415
2744,ProximalPhalanxOutlineAgeGroup,14,0.848780487804878
2745,ProximalPhalanxOutlineAgeGroup,15,0.8634146341463415
2746,ProximalPhalanxOutlineAgeGroup,16,0.8536585365853658
2747,ProximalPhalanxOutlineAgeGroup,17,0.8536585365853658
2748,ProximalPhalanxOutlineAgeGroup,18,0.8585365853658536
2749,ProximalPhalanxOutlineAgeGroup,19,0.8536585365853658
2750,ProximalPhalanxOutlineAgeGroup,20,0.8634146341463415
2751,ProximalPhalanxOutlineAgeGroup,21,0.8536585365853658
2752,ProximalPhalanxOutlineAgeGroup,22,0.8585365853658536
2753,ProximalPhalanxOutlineAgeGroup,23,0.8439024390243902
2754,ProximalPhalanxOutlineAgeGroup,24,0.8634146341463415
2755,ProximalPhalanxOutlineAgeGroup,25,0.848780487804878
2756,ProximalPhalanxOutlineAgeGroup,26,0.8585365853658536
2757,ProximalPhalanxOutlineAgeGroup,27,0.8585365853658536
2758,ProximalPhalanxOutlineAgeGroup,28,0.8585365853658536
2759,ProximalPhalanxOutlineAgeGroup,29,0.848780487804878
2760,ProximalPhalanxOutlineCorrect,0,0.9003436426116839
2761,ProximalPhalanxOutlineCorrect,1,0.9106529209621993
2762,ProximalPhalanxOutlineCorrect,2,0.9072164948453608
2763,ProximalPhalanxOutlineCorrect,3,0.9140893470790378
2764,ProximalPhalanxOutlineCorrect,4,0.9037800687285223
2765,ProximalPhalanxOutlineCorrect,5,0.9003436426116839
2766,ProximalPhalanxOutlineCorrect,6,0.9003436426116839
2767,ProximalPhalanxOutlineCorrect,7,0.9106529209621993
2768,ProximalPhalanxOutlineCorrect,8,0.9106529209621993
2769,ProximalPhalanxOutlineCorrect,9,0.8969072164948454
2770,ProximalPhalanxOutlineCorrect,10,0.8969072164948454
2771,ProximalPhalanxOutlineCorrect,11,0.8969072164948454
2772,ProximalPhalanxOutlineCorrect,12,0.9140893470790378
2773,ProximalPhalanxOutlineCorrect,13,0.9037800687285223
2774,ProximalPhalanxOutlineCorrect,14,0.9072164948453608
2775,ProximalPhalanxOutlineCorrect,15,0.8969072164948454
2776,ProximalPhalanxOutlineCorrect,16,0.8934707903780069
2777,ProximalPhalanxOutlineCorrect,17,0.9037800687285223
2778,ProximalPhalanxOutlineCorrect,18,0.9003436426116839
2779,ProximalPhalanxOutlineCorrect,19,0.8969072164948454
2780,ProximalPhalanxOutlineCorrect,20,0.8900343642611683
2781,ProximalPhalanxOutlineCorrect,21,0.9072164948453608
2782,ProximalPhalanxOutlineCorrect,22,0.8969072164948454
2783,ProximalPhalanxOutlineCorrect,23,0.9140893470790378
2784,ProximalPhalanxOutlineCorrect,24,0.8934707903780069
2785,ProximalPhalanxOutlineCorrect,25,0.9072164948453608
2786,ProximalPhalanxOutlineCorrect,26,0.9037800687285223
2787,ProximalPhalanxOutlineCorrect,27,0.9037800687285223
2788,ProximalPhalanxOutlineCorrect,28,0.8934707903780069
2789,ProximalPhalanxOutlineCorrect,29,0.8969072164948454
2790,ProximalPhalanxTW,0,0.7902439024390244
2791,ProximalPhalanxTW,1,0.7902439024390244
2792,ProximalPhalanxTW,2,0.8097560975609757
2793,ProximalPhalanxTW,3,0.8048780487804879
2794,ProximalPhalanxTW,4,0.8
2795,ProximalPhalanxTW,5,0.8
2796,ProximalPhalanxTW,6,0.8048780487804879
2797,ProximalPhalanxTW,7,0.8097560975609757
2798,ProximalPhalanxTW,8,0.7951219512195122
2799,ProximalPhalanxTW,9,0.7951219512195122
2800,ProximalPhalanxTW,10,0.7951219512195122
2801,ProximalPhalanxTW,11,0.8097560975609757
2802,ProximalPhalanxTW,12,0.8048780487804879
2803,ProximalPhalanxTW,13,0.7951219512195122
2804,ProximalPhalanxTW,14,0.8
2805,ProximalPhalanxTW,15,0.7951219512195122
2806,ProximalPhalanxTW,16,0.8048780487804879
2807,ProximalPhalanxTW,17,0.8048780487804879
2808,ProximalPhalanxTW,18,0.8
2809,ProximalPhalanxTW,19,0.8048780487804879
2810,ProximalPhalanxTW,20,0.7951219512195122
2811,ProximalPhalanxTW,21,0.8146341463414634
2812,ProximalPhalanxTW,22,0.8146341463414634
2813,ProximalPhalanxTW,23,0.8048780487804879
2814,ProximalPhalanxTW,24,0.8195121951219512
2815,ProximalPhalanxTW,25,0.7951219512195122
2816,ProximalPhalanxTW,26,0.8048780487804879
2817,ProximalPhalanxTW,27,0.8048780487804879
2818,ProximalPhalanxTW,28,0.7951219512195122
2819,ProximalPhalanxTW,29,0.8
2820,RefrigerationDevices,0,0.544
2821,RefrigerationDevices,1,0.528
2822,RefrigerationDevices,2,0.536
2823,RefrigerationDevices,3,0.5253333333333333
2824,RefrigerationDevices,4,0.5333333333333333
2825,RefrigerationDevices,5,0.5333333333333333
2826,RefrigerationDevices,6,0.5226666666666666
2827,RefrigerationDevices,7,0.536
2828,RefrigerationDevices,8,0.544
2829,RefrigerationDevices,9,0.5386666666666666
2830,RefrigerationDevices,10,0.5253333333333333
2831,RefrigerationDevices,11,0.528
2832,RefrigerationDevices,12,0.5333333333333333
2833,RefrigerationDevices,13,0.5573333333333333
2834,RefrigerationDevices,14,0.528
2835,RefrigerationDevices,15,0.5466666666666666
2836,RefrigerationDevices,16,0.5413333333333333
2837,RefrigerationDevices,17,0.5413333333333333
2838,RefrigerationDevices,18,0.528
2839,RefrigerationDevices,19,0.5306666666666666
2840,RefrigerationDevices,20,0.5386666666666666
2841,RefrigerationDevices,21,0.5386666666666666
2842,RefrigerationDevices,22,0.5066666666666667
2843,RefrigerationDevices,23,0.5413333333333333
2844,RefrigerationDevices,24,0.544
2845,RefrigerationDevices,25,0.536
2846,RefrigerationDevices,26,0.5493333333333333
2847,RefrigerationDevices,27,0.528
2848,RefrigerationDevices,28,0.536
2849,RefrigerationDevices,29,0.5306666666666666
2850,Rock,0,0.7
2851,Rock,1,0.7
2852,Rock,2,0.68
2853,Rock,3,0.68
2854,Rock,4,0.72
2855,Rock,5,0.68
2856,Rock,6,0.66
2857,Rock,7,0.68
2858,Rock,8,0.68
2859,Rock,9,0.66
2860,Rock,10,0.7
2861,Rock,11,0.68
2862,Rock,12,0.7
2863,Rock,13,0.68
2864,Rock,14,0.68
2865,Rock,15,0.68
2866,Rock,16,0.68
2867,Rock,17,0.68
2868,Rock,18,0.68
2869,Rock,19,0.68
2870,Rock,20,0.68
2871,Rock,21,0.66
2872,Rock,22,0.68
2873,Rock,23,0.7
2874,Rock,24,0.68
2875,Rock,25,0.68
2876,Rock,26,0.68
2877,Rock,27,0.68
2878,Rock,28,0.68
2879,Rock,29,0.68
2880,ScreenType,0,0.4666666666666667
2881,ScreenType,1,0.472
2882,ScreenType,2,0.4693333333333333
2883,ScreenType,3,0.47733333333333333
2884,ScreenType,4,0.48
2885,ScreenType,5,0.4826666666666667
2886,ScreenType,6,0.4746666666666667
2887,ScreenType,7,0.4666666666666667
2888,ScreenType,8,0.5013333333333333
2889,ScreenType,9,0.5066666666666667
2890,ScreenType,10,0.48
2891,ScreenType,11,0.4693333333333333
2892,ScreenType,12,0.4613333333333333
2893,ScreenType,13,0.49866666666666665
2894,ScreenType,14,0.47733333333333333
2895,ScreenType,15,0.5093333333333333
2896,ScreenType,16,0.4666666666666667
2897,ScreenType,17,0.4613333333333333
2898,ScreenType,18,0.472
2899,ScreenType,19,0.472
2900,ScreenType,20,0.4746666666666667
2901,ScreenType,21,0.496
2902,ScreenType,22,0.496
2903,ScreenType,23,0.5146666666666667
2904,ScreenType,24,0.49333333333333335
2905,ScreenType,25,0.5226666666666666
2906,ScreenType,26,0.472
2907,ScreenType,27,0.48533333333333334
2908,ScreenType,28,0.47733333333333333
2909,ScreenType,29,0.48533333333333334
2910,SemgHandGenderCh2,0,0.8966666666666666
2911,SemgHandGenderCh2,1,0.895
2912,SemgHandGenderCh2,2,0.8966666666666666
2913,SemgHandGenderCh2,3,0.8966666666666666
2914,SemgHandGenderCh2,4,0.8916666666666667
2915,SemgHandGenderCh2,5,0.8966666666666666
2916,SemgHandGenderCh2,6,0.9033333333333333
2917,SemgHandGenderCh2,7,0.9033333333333333
2918,SemgHandGenderCh2,8,0.9183333333333333
2919,SemgHandGenderCh2,9,0.8866666666666667
2920,SemgHandGenderCh2,10,0.8916666666666667
2921,SemgHandGenderCh2,11,0.8966666666666666
2922,SemgHandGenderCh2,12,0.905
2923,SemgHandGenderCh2,13,0.8983333333333333
2924,SemgHandGenderCh2,14,0.8933333333333333
2925,SemgHandGenderCh2,15,0.9016666666666666
2926,SemgHandGenderCh2,16,0.9066666666666666
2927,SemgHandGenderCh2,17,0.8883333333333333
2928,SemgHandGenderCh2,18,0.9016666666666666
2929,SemgHandGenderCh2,19,0.9
2930,SemgHandGenderCh2,20,0.895
2931,SemgHandGenderCh2,21,0.905
2932,SemgHandGenderCh2,22,0.8833333333333333
2933,SemgHandGenderCh2,23,0.9083333333333333
2934,SemgHandGenderCh2,24,0.895
2935,SemgHandGenderCh2,25,0.9033333333333333
2936,SemgHandGenderCh2,26,0.9116666666666666
2937,SemgHandGenderCh2,27,0.8983333333333333
2938,SemgHandGenderCh2,28,0.915
2939,SemgHandGenderCh2,29,0.9016666666666666
2940,SemgHandMovementCh2,0,0.5933333333333334
2941,SemgHandMovementCh2,1,0.6044444444444445
2942,SemgHandMovementCh2,2,0.6066666666666667
2943,SemgHandMovementCh2,3,0.6
2944,SemgHandMovementCh2,4,0.6022222222222222
2945,SemgHandMovementCh2,5,0.6088888888888889
2946,SemgHandMovementCh2,6,0.5933333333333334
2947,SemgHandMovementCh2,7,0.5977777777777777
2948,SemgHandMovementCh2,8,0.62
2949,SemgHandMovementCh2,9,0.58
2950,SemgHandMovementCh2,10,0.6022222222222222
2951,SemgHandMovementCh2,11,0.6
2952,SemgHandMovementCh2,12,0.6133333333333333
2953,SemgHandMovementCh2,13,0.5933333333333334
2954,SemgHandMovementCh2,14,0.6044444444444445
2955,SemgHandMovementCh2,15,0.6
2956,SemgHandMovementCh2,16,0.5955555555555555
2957,SemgHandMovementCh2,17,0.6066666666666667
2958,SemgHandMovementCh2,18,0.5866666666666667
2959,SemgHandMovementCh2,19,0.5955555555555555
2960,SemgHandMovementCh2,20,0.58
2961,SemgHandMovementCh2,21,0.5777777777777777
2962,SemgHandMovementCh2,22,0.58
2963,SemgHandMovementCh2,23,0.6222222222222222
2964,SemgHandMovementCh2,24,0.6066666666666667
2965,SemgHandMovementCh2,25,0.6288888888888889
2966,SemgHandMovementCh2,26,0.6111111111111112
2967,SemgHandMovementCh2,27,0.6022222222222222
2968,SemgHandMovementCh2,28,0.5888888888888889
2969,SemgHandMovementCh2,29,0.6111111111111112
2970,SemgHandSubjectCh2,0,0.86
2971,SemgHandSubjectCh2,1,0.8377777777777777
2972,SemgHandSubjectCh2,2,0.8555555555555555
2973,SemgHandSubjectCh2,3,0.8555555555555555
2974,SemgHandSubjectCh2,4,0.8511111111111112
2975,SemgHandSubjectCh2,5,0.8555555555555555
2976,SemgHandSubjectCh2,6,0.8466666666666667
2977,SemgHandSubjectCh2,7,0.8422222222222222
2978,SemgHandSubjectCh2,8,0.84
2979,SemgHandSubjectCh2,9,0.8333333333333334
2980,SemgHandSubjectCh2,10,0.8622222222222222
2981,SemgHandSubjectCh2,11,0.8422222222222222
2982,SemgHandSubjectCh2,12,0.8533333333333334
2983,SemgHandSubjectCh2,13,0.8422222222222222
2984,SemgHandSubjectCh2,14,0.8577777777777778
2985,SemgHandSubjectCh2,15,0.8355555555555556
2986,SemgHandSubjectCh2,16,0.8622222222222222
2987,SemgHandSubjectCh2,17,0.8422222222222222
2988,SemgHandSubjectCh2,18,0.8377777777777777
2989,SemgHandSubjectCh2,19,0.8555555555555555
2990,SemgHandSubjectCh2,20,0.8511111111111112
2991,SemgHandSubjectCh2,21,0.86
2992,SemgHandSubjectCh2,22,0.8555555555555555
2993,SemgHandSubjectCh2,23,0.8466666666666667
2994,SemgHandSubjectCh2,24,0.8444444444444444
2995,SemgHandSubjectCh2,25,0.8266666666666667
2996,SemgHandSubjectCh2,26,0.84
2997,SemgHandSubjectCh2,27,0.8377777777777777
2998,SemgHandSubjectCh2,28,0.8288888888888889
2999,SemgHandSubjectCh2,29,0.8488888888888889
3000,ShakeGestureWiimoteZ,0,0.92
3001,ShakeGestureWiimoteZ,1,0.92
3002,ShakeGestureWiimoteZ,2,0.92
3003,ShakeGestureWiimoteZ,3,0.94
3004,ShakeGestureWiimoteZ,4,0.92
3005,ShakeGestureWiimoteZ,5,0.94
3006,ShakeGestureWiimoteZ,6,0.92
3007,ShakeGestureWiimoteZ,7,0.92
3008,ShakeGestureWiimoteZ,8,0.94
3009,ShakeGestureWiimoteZ,9,0.92
3010,ShakeGestureWiimoteZ,10,0.94
3011,ShakeGestureWiimoteZ,11,0.92
3012,ShakeGestureWiimoteZ,12,0.92
3013,ShakeGestureWiimoteZ,13,0.92
3014,ShakeGestureWiimoteZ,14,0.94
3015,ShakeGestureWiimoteZ,15,0.94
3016,ShakeGestureWiimoteZ,16,0.92
3017,ShakeGestureWiimoteZ,17,0.94
3018,ShakeGestureWiimoteZ,18,0.94
3019,ShakeGestureWiimoteZ,19,0.94
3020,ShakeGestureWiimoteZ,20,0.92
3021,ShakeGestureWiimoteZ,21,0.94
3022,ShakeGestureWiimoteZ,22,0.92
3023,ShakeGestureWiimoteZ,23,0.92
3024,ShakeGestureWiimoteZ,24,0.92
3025,ShakeGestureWiimoteZ,25,0.94
3026,ShakeGestureWiimoteZ,26,0.92
3027,ShakeGestureWiimoteZ,27,0.92
3028,ShakeGestureWiimoteZ,28,0.92
3029,ShakeGestureWiimoteZ,29,0.92
3030,ShapeletSim,0,1.0
3031,ShapeletSim,1,1.0
3032,ShapeletSim,2,1.0
3033,ShapeletSim,3,1.0
3034,ShapeletSim,4,1.0
3035,ShapeletSim,5,1.0
3036,ShapeletSim,6,1.0
3037,ShapeletSim,7,1.0
3038,ShapeletSim,8,1.0
3039,ShapeletSim,9,1.0
3040,ShapeletSim,10,1.0
3041,ShapeletSim,11,1.0
3042,ShapeletSim,12,1.0
3043,ShapeletSim,13,1.0
3044,ShapeletSim,14,1.0
3045,ShapeletSim,15,1.0
3046,ShapeletSim,16,1.0
3047,ShapeletSim,17,1.0
3048,ShapeletSim,18,1.0
3049,ShapeletSim,19,1.0
3050,ShapeletSim,20,1.0
3051,ShapeletSim,21,1.0
3052,ShapeletSim,22,1.0
3053,ShapeletSim,23,1.0
3054,ShapeletSim,24,1.0
3055,ShapeletSim,25,1.0
3056,ShapeletSim,26,1.0
3057,ShapeletSim,27,1.0
3058,ShapeletSim,28,1.0
3059,ShapeletSim,29,1.0
3060,ShapesAll,0,0.9033333333333333
3061,ShapesAll,1,0.9033333333333333
3062,ShapesAll,2,0.9083333333333333
3063,ShapesAll,3,0.905
3064,ShapesAll,4,0.9033333333333333
3065,ShapesAll,5,0.9033333333333333
3066,ShapesAll,6,0.9066666666666666
3067,ShapesAll,7,0.9016666666666666
3068,ShapesAll,8,0.9083333333333333
3069,ShapesAll,9,0.9033333333333333
3070,ShapesAll,10,0.9133333333333333
3071,ShapesAll,11,0.9116666666666666
3072,ShapesAll,12,0.91
3073,ShapesAll,13,0.9066666666666666
3074,ShapesAll,14,0.9083333333333333
3075,ShapesAll,15,0.9116666666666666
3076,ShapesAll,16,0.9033333333333333
3077,ShapesAll,17,0.9133333333333333
3078,ShapesAll,18,0.9083333333333333
3079,ShapesAll,19,0.91
3080,ShapesAll,20,0.9033333333333333
3081,ShapesAll,21,0.9083333333333333
3082,ShapesAll,22,0.9033333333333333
3083,ShapesAll,23,0.9066666666666666
3084,ShapesAll,24,0.91
3085,ShapesAll,25,0.9083333333333333
3086,ShapesAll,26,0.9033333333333333
3087,ShapesAll,27,0.905
3088,ShapesAll,28,0.91
3089,ShapesAll,29,0.905
3090,SmallKitchenAppliances,0,0.8213333333333334
3091,SmallKitchenAppliances,1,0.8213333333333334
3092,SmallKitchenAppliances,2,0.8213333333333334
3093,SmallKitchenAppliances,3,0.824
3094,SmallKitchenAppliances,4,0.8133333333333334
3095,SmallKitchenAppliances,5,0.8213333333333334
3096,SmallKitchenAppliances,6,0.8213333333333334
3097,SmallKitchenAppliances,7,0.8106666666666666
3098,SmallKitchenAppliances,8,0.8266666666666667
3099,SmallKitchenAppliances,9,0.8213333333333334
3100,SmallKitchenAppliances,10,0.8186666666666667
3101,SmallKitchenAppliances,11,0.8186666666666667
3102,SmallKitchenAppliances,12,0.816
3103,SmallKitchenAppliances,13,0.8186666666666667
3104,SmallKitchenAppliances,14,0.816
3105,SmallKitchenAppliances,15,0.8213333333333334
3106,SmallKitchenAppliances,16,0.8293333333333334
3107,SmallKitchenAppliances,17,0.8186666666666667
3108,SmallKitchenAppliances,18,0.8133333333333334
3109,SmallKitchenAppliances,19,0.8133333333333334
3110,SmallKitchenAppliances,20,0.816
3111,SmallKitchenAppliances,21,0.816
3112,SmallKitchenAppliances,22,0.816
3113,SmallKitchenAppliances,23,0.8186666666666667
3114,SmallKitchenAppliances,24,0.8213333333333334
3115,SmallKitchenAppliances,25,0.824
3116,SmallKitchenAppliances,26,0.8133333333333334
3117,SmallKitchenAppliances,27,0.8213333333333334
3118,SmallKitchenAppliances,28,0.8133333333333334
3119,SmallKitchenAppliances,29,0.8133333333333334
3120,SmoothSubspace,0,0.9733333333333334
3121,SmoothSubspace,1,0.9733333333333334
3122,SmoothSubspace,2,0.9666666666666667
3123,SmoothSubspace,3,0.9733333333333334
3124,SmoothSubspace,4,0.98
3125,SmoothSubspace,5,0.98
3126,SmoothSubspace,6,0.98
3127,SmoothSubspace,7,0.98
3128,SmoothSubspace,8,0.9733333333333334
3129,SmoothSubspace,9,0.9733333333333334
3130,SmoothSubspace,10,0.98
3131,SmoothSubspace,11,0.9733333333333334
3132,SmoothSubspace,12,0.9733333333333334
3133,SmoothSubspace,13,0.9733333333333334
3134,SmoothSubspace,14,0.98
3135,SmoothSubspace,15,0.9733333333333334
3136,SmoothSubspace,16,0.9733333333333334
3137,SmoothSubspace,17,0.9733333333333334
3138,SmoothSubspace,18,0.9733333333333334
3139,SmoothSubspace,19,0.9733333333333334
3140,SmoothSubspace,20,0.9733333333333334
3141,SmoothSubspace,21,0.9733333333333334
3142,SmoothSubspace,22,0.9733333333333334
3143,SmoothSubspace,23,0.9733333333333334
3144,SmoothSubspace,24,0.9733333333333334
3145,SmoothSubspace,25,0.9733333333333334
3146,SmoothSubspace,26,0.9733333333333334
3147,SmoothSubspace,27,0.9733333333333334
3148,SmoothSubspace,28,0.9733333333333334
3149,SmoothSubspace,29,0.9733333333333334
3150,SonyAIBORobotSurface1,0,0.9251247920133111
3151,SonyAIBORobotSurface1,1,0.9234608985024958
3152,SonyAIBORobotSurface1,2,0.9201331114808652
3153,SonyAIBORobotSurface1,3,0.9217970049916805
3154,SonyAIBORobotSurface1,4,0.9234608985024958
3155,SonyAIBORobotSurface1,5,0.9217970049916805
3156,SonyAIBORobotSurface1,6,0.9217970049916805
3157,SonyAIBORobotSurface1,7,0.9234608985024958
3158,SonyAIBORobotSurface1,8,0.9184692179700499
3159,SonyAIBORobotSurface1,9,0.9217970049916805
3160,SonyAIBORobotSurface1,10,0.9234608985024958
3161,SonyAIBORobotSurface1,11,0.9234608985024958
3162,SonyAIBORobotSurface1,12,0.9201331114808652
3163,SonyAIBORobotSurface1,13,0.9267886855241264
3164,SonyAIBORobotSurface1,14,0.9217970049916805
3165,SonyAIBORobotSurface1,15,0.9201331114808652
3166,SonyAIBORobotSurface1,16,0.9251247920133111
3167,SonyAIBORobotSurface1,17,0.9217970049916805
3168,SonyAIBORobotSurface1,18,0.9184692179700499
3169,SonyAIBORobotSurface1,19,0.9201331114808652
3170,SonyAIBORobotSurface1,20,0.9201331114808652
3171,SonyAIBORobotSurface1,21,0.9184692179700499
3172,SonyAIBORobotSurface1,22,0.9201331114808652
3173,SonyAIBORobotSurface1,23,0.9234608985024958
3174,SonyAIBORobotSurface1,24,0.9168053244592346
3175,SonyAIBORobotSurface1,25,0.9184692179700499
3176,SonyAIBORobotSurface1,26,0.9234608985024958
3177,SonyAIBORobotSurface1,27,0.9201331114808652
3178,SonyAIBORobotSurface1,28,0.9217970049916805
3179,SonyAIBORobotSurface1,29,0.9201331114808652
3180,SonyAIBORobotSurface2,0,0.9181532004197271
3181,SonyAIBORobotSurface2,1,0.9171038824763903
3182,SonyAIBORobotSurface2,2,0.9244491080797481
3183,SonyAIBORobotSurface2,3,0.9202518363064008
3184,SonyAIBORobotSurface2,4,0.9202518363064008
3185,SonyAIBORobotSurface2,5,0.9181532004197271
3186,SonyAIBORobotSurface2,6,0.9171038824763903
3187,SonyAIBORobotSurface2,7,0.9181532004197271
3188,SonyAIBORobotSurface2,8,0.9202518363064008
3189,SonyAIBORobotSurface2,9,0.9181532004197271
3190,SonyAIBORobotSurface2,10,0.912906610703043
3191,SonyAIBORobotSurface2,11,0.9171038824763903
3192,SonyAIBORobotSurface2,12,0.9223504721930745
3193,SonyAIBORobotSurface2,13,0.919202518363064
3194,SonyAIBORobotSurface2,14,0.9181532004197271
3195,SonyAIBORobotSurface2,15,0.9181532004197271
3196,SonyAIBORobotSurface2,16,0.9265477439664218
3197,SonyAIBORobotSurface2,17,0.9213011542497377
3198,SonyAIBORobotSurface2,18,0.9223504721930745
3199,SonyAIBORobotSurface2,19,0.9244491080797481
3200,SonyAIBORobotSurface2,20,0.9160545645330536
3201,SonyAIBORobotSurface2,21,0.9160545645330536
3202,SonyAIBORobotSurface2,22,0.9244491080797481
3203,SonyAIBORobotSurface2,23,0.919202518363064
3204,SonyAIBORobotSurface2,24,0.9223504721930745
3205,SonyAIBORobotSurface2,25,0.9213011542497377
3206,SonyAIBORobotSurface2,26,0.919202518363064
3207,SonyAIBORobotSurface2,27,0.9202518363064008
3208,SonyAIBORobotSurface2,28,0.9202518363064008
3209,SonyAIBORobotSurface2,29,0.919202518363064
3210,StarLightCurves,0,0.9808159300631375
3211,StarLightCurves,1,0.981665857212239
3212,StarLightCurves,2,0.9814230208839242
3213,StarLightCurves,3,0.9814230208839242
3214,StarLightCurves,4,0.9808159300631375
3215,StarLightCurves,5,0.9809373482272948
3216,StarLightCurves,6,0.9810587663914522
3217,StarLightCurves,7,0.9814230208839242
3218,StarLightCurves,8,0.98069451189898
3219,StarLightCurves,9,0.9809373482272948
3220,StarLightCurves,10,0.9814230208839242
3221,StarLightCurves,11,0.9809373482272948
3222,StarLightCurves,12,0.9809373482272948
3223,StarLightCurves,13,0.9809373482272948
3224,StarLightCurves,14,0.981665857212239
3225,StarLightCurves,15,0.9804516755706654
3226,StarLightCurves,16,0.9813016027197669
3227,StarLightCurves,17,0.9808159300631375
3228,StarLightCurves,18,0.9802088392423507
3229,StarLightCurves,19,0.98069451189898
3230,StarLightCurves,20,0.9808159300631375
3231,StarLightCurves,21,0.9809373482272948
3232,StarLightCurves,22,0.9809373482272948
3233,StarLightCurves,23,0.9809373482272948
3234,StarLightCurves,24,0.9813016027197669
3235,StarLightCurves,25,0.9813016027197669
3236,StarLightCurves,26,0.9804516755706654
3237,StarLightCurves,27,0.9805730937348227
3238,StarLightCurves,28,0.9811801845556095
3239,StarLightCurves,29,0.9804516755706654
3240,Strawberry,0,0.9864864864864865
3241,Strawberry,1,0.981081081081081
3242,Strawberry,2,0.981081081081081
3243,Strawberry,3,0.9837837837837838
3244,Strawberry,4,0.981081081081081
3245,Strawberry,5,0.981081081081081
3246,Strawberry,6,0.9837837837837838
3247,Strawberry,7,0.981081081081081
3248,Strawberry,8,0.981081081081081
3249,Strawberry,9,0.981081081081081
3250,Strawberry,10,0.981081081081081
3251,Strawberry,11,0.981081081081081
3252,Strawberry,12,0.981081081081081
3253,Strawberry,13,0.981081081081081
3254,Strawberry,14,0.981081081081081
3255,Strawberry,15,0.981081081081081
3256,Strawberry,16,0.981081081081081
3257,Strawberry,17,0.981081081081081
3258,Strawberry,18,0.981081081081081
3259,Strawberry,19,0.9837837837837838
3260,Strawberry,20,0.981081081081081
3261,Strawberry,21,0.981081081081081
3262,Strawberry,22,0.981081081081081
3263,Strawberry,23,0.981081081081081
3264,Strawberry,24,0.981081081081081
3265,Strawberry,25,0.981081081081081
3266,Strawberry,26,0.9837837837837838
3267,Strawberry,27,0.981081081081081
3268,Strawberry,28,0.981081081081081
